origin_time,amp1_0.0158Hz,amp2_0.0158Hz,amp1_0.0199Hz,amp2_0.0199Hz,amp1_0.0251Hz,amp2_0.0251Hz,amp1_0.0316Hz,amp2_0.0316Hz,amp1_0.0398Hz,amp2_0.0398Hz,amp1_0.0501Hz,amp2_0.0501Hz,amp1_0.0631Hz,amp2_0.0631Hz,amp1_0.0794Hz,amp2_0.0794Hz,amp1_0.1000Hz,amp2_0.1000Hz,amp1_0.1259Hz,amp2_0.1259Hz,amp1_0.1585Hz,amp2_0.1585Hz,amp1_0.1995Hz,amp2_0.1995Hz,amp1_0.2512Hz,amp2_0.2512Hz,amp1_0.3162Hz,amp2_0.3162Hz,amp1_0.3981Hz,amp2_0.3981Hz,amp1_0.5012Hz,amp2_0.5012Hz,amp1_0.6310Hz,amp2_0.6310Hz,amp1_0.7943Hz,amp2_0.7943Hz,amp1_1.0000Hz,amp2_1.0000Hz
2021-03-04T23:12:59.130000Z,2.123135818257507e-08,1.1785147197038248e-08,1.2934503091153193e-08,1.1452866222630453e-08,1.2136500913057097e-08,1.0586724259729629e-08,1.8949494265621242e-08,1.4259693507032397e-08,2.7683860316496174e-08,3.5978980749171334e-08,6.952814727711071e-08,5.8299371825451296e-08,7.901502849411395e-08,6.53758608064665e-08,2.0980384704690096e-08,1.396173171311087e-08,1.6663308459572106e-08,1.016599553086274e-08,1.3117959880157736e-08,6.695475459250329e-09,1.6117133299026054e-08,5.5785501512522435e-09,2.9138482207387862e-08,8.550671124435947e-09,2.8568411503060124e-08,8.504521598782286e-09,2.3307600299437162e-08,5.775706950748941e-09,1.807679560587395e-08,4.251844305030617e-09,1.4124419002950445e-08,3.506674499805336e-09,9.086213505853338e-09,2.1768119932382984e-09,4.56794345687856e-09,1.6729185585403714e-09,3.6343520019540076e-09,7.927430233475172e-10
2021-03-16T18:38:22.390000Z,1.8748334774224937e-08,1.954062436070221e-08,2.2116252983728327e-08,3.163935809012262e-08,6.835704108945225e-08,5.4979398266916586e-08,9.808055777170689e-08,7.970464786951458e-08,1.4069745902001478e-07,1.6889303908444877e-07,3.872819092077473e-07,2.309924690048188e-07,3.534837001849892e-07,3.343200834314744e-07,2.197183141356019e-07,1.6509582196365173e-07,1.233335075260668e-07,7.646066744882564e-08,1.148459054206715e-07,5.9518613437726415e-08,5.8566669210262775e-08,2.7447982911493557e-08,7.628657752444254e-08,2.8612084251615923e-08,7.508912736630897e-08,2.0887639083124868e-08,7.177287385922567e-08,1.9189472044605363e-08,7.335605661497022e-08,1.6327127140851258e-08,5.840236161755664e-08,1.5177571418937557e-08,3.661008702132791e-08,1.4158821618046749e-08,2.04017409796239e-08,1.2256082102149532e-08,1.3690065985566392e-08,5.665511330320229e-09
2021-03-20T09:09:45.570000Z,3.709001917491516e-08,5.264819038939213e-08,7.502467181401078e-08,6.580569129975841e-08,1.360421602074029e-07,1.445241150446949e-07,3.3541221647842496e-07,2.2530744688524533e-07,3.6440785959803574e-07,3.630959888356147e-07,5.097068625388692e-07,3.645127125491507e-07,2.896357686244322e-07,1.8253587381536752e-07,2.634640850002144e-07,1.852868476962117e-07,1.1506018625305688e-07,7.397857712348723e-08,1.0495691891388433e-07,5.270299799399017e-08,1.448802771654494e-07,5.239589921930079e-08,1.4944311252150546e-07,5.760155677890586e-08,1.9578276262573406e-07,7.455202530744996e-08,2.1352062867439135e-07,5.525617941634335e-08,1.529311182464954e-07,4.6102632051367566e-08,1.9014220375292487e-07,4.1391830330672044e-08,1.1154268095184382e-07,2.4715235649186785e-08,4.0634508031629965e-08,1.6770558738693148e-08,2.0789455254100482e-08,1.1395593867242e-08
2021-04-01T09:56:37.550000Z,2.6752496576826407e-09,3.313580275850492e-09,4.4996687311928254e-09,3.8936804645094964e-09,6.0743427374006525e-09,6.2601900981219994e-09,9.344947103497824e-09,9.355530414952473e-09,2.0441490254459906e-08,1.9233784845800593e-08,1.9875713165378435e-08,1.447567446394596e-08,2.6438966090638172e-08,1.4658904708875645e-08,6.090771008035582e-09,4.340615032370747e-09,7.467162565781064e-09,3.638350179232907e-09,6.4910029051875095e-09,3.104661772754584e-09,2.1737265834831858e-08,6.932160130236243e-09,3.2199265363143186e-08,9.321000740886512e-09,2.9238655330834824e-08,7.806874181520831e-09,2.1152319233090942e-08,5.75674216081513e-09,1.91476531018242e-08,4.642561134744219e-09,1.2972703616070996e-08,3.4309389830318206e-09,7.861801477999859e-09,2.0103639831390644e-09,6.099026236388132e-09,1.991868554304135e-09,4.97482863671155e-09,1.598629820838277e-09
2021-04-28T02:21:25.880000Z,2.140889458100545e-09,1.3482526116944563e-09,3.81025037550352e-09,4.902877146580318e-09,7.846779269602846e-09,9.810009505769244e-09,1.0260475166927221e-08,1.1033461852175076e-08,2.007761713367057e-08,2.1317015306569152e-08,2.216799462562773e-08,2.2990722409343456e-08,2.3671917607817084e-08,1.8816630995220892e-08,2.6010727525809065e-08,1.4832156356837152e-08,2.4736406147504228e-08,1.942876342444152e-08,2.3326524781983197e-08,1.4894437898402838e-08,3.002668299947341e-08,1.3460484546551991e-08,3.9482314056629046e-08,1.5059693230461037e-08,5.964591557936499e-08,2.1978412008801303e-08,6.811694558139277e-08,1.7595140005610132e-08,6.75922696436507e-08,1.8546431857297112e-08,4.288982683239143e-08,1.0944924507337994e-08,3.6564052794377375e-08,1.988949426072313e-08,2.1085027215187385e-08,6.824698129586886e-09,9.02060250145466e-09,4.054915150771596e-09
2021-05-01T01:27:26.730000Z,2.092606292230648e-08,2.3741579465592183e-08,3.227884505173034e-08,3.1574197840506706e-08,7.003685705738753e-08,6.127294142858637e-08,1.754588111928759e-07,1.3379515857593884e-07,2.468785588067665e-07,2.251982451246041e-07,3.986313713982788e-07,2.315289840070478e-07,2.4887991419144135e-07,1.570131275001897e-07,1.831266963311265e-07,1.3638227332098157e-07,1.1447927366532613e-07,7.614669638460694e-08,9.504168072213189e-08,4.4956217607789234e-08,8.423357171805475e-08,3.3384896868979674e-08,7.354932101642351e-08,2.7101248544714062e-08,6.049761559554292e-08,2.2182736871990812e-08,6.455897930479037e-08,1.9754043895045068e-08,4.2718236396761987e-08,1.4742358093697584e-08,6.505646387461302e-08,1.5804650166079642e-08,4.290713727973467e-08,1.1602395573235677e-08,3.326830256143262e-08,1.1303223029423816e-08,2.7437017824814017e-08,2.0190441076366663e-08
2021-05-13T23:58:13.580000Z,1.2971992307341614e-09,1.1020487435070463e-09,1.716416503741046e-09,1.8438349033016301e-09,4.553014194127894e-09,3.8267710294793e-09,1.2787471223890392e-08,8.062881988079387e-09,1.8657169944131967e-08,1.5264794278188776e-08,3.914518169577911e-08,3.389046871295379e-08,4.668937972630685e-08,2.6813166212367538e-08,4.457017953552698e-08,2.53752815727601e-08,1.2296455734679861e-08,8.392982900633181e-09,1.4122129596703597e-08,7.670336012649398e-09,2.8408156267296313e-08,1.2127592276858431e-08,5.1720403377272434e-08,1.4277973198313037e-08,5.756366736639014e-08,1.4792567418695645e-08,5.2605378710195445e-08,1.0683640114415668e-08,2.9714307305800724e-08,9.883737699579129e-09,3.929623615572737e-08,9.979434215526781e-09,2.3311401491157158e-08,7.4065692870148515e-09,1.3553315780101636e-08,5.684395128141557e-09,5.770702896352673e-09,3.0759086835784093e-09
2021-05-21T18:04:13.390000Z,3.066661630836557e-07,2.8289871954615656e-07,2.2678262464918946e-07,3.15562700308075e-07,9.636473460068624e-07,8.190246272975288e-07,1.2662716569421712e-06,1.5244062097925492e-06,1.5185329909735589e-06,1.8863621754416855e-06,1.27527562338269e-06,1.2866126949656586e-06,1.7989197410621646e-06,1.3436688412159687e-06,1.4442232085531297e-06,1.2300939138021882e-06,1.5880893827444707e-06,9.789634516775784e-07,1.2158863393614954e-06,7.807712937453464e-07,9.499314756436864e-07,4.32864063394832e-07,5.336897731760855e-07,2.1077633479025122e-07,3.189082450488213e-07,9.40517984159333e-08,1.9454194690230946e-07,6.1561176462877e-08,1.6113367870898449e-07,5.159914400744529e-08,1.30383497582965e-07,4.328968561189361e-08,1.2233538623553248e-07,3.42545414042814e-08,4.051605742894423e-08,1.7443828448155705e-08,3.4421921064898884e-08,1.0128547815891068e-08
2021-07-23T20:48:57.870000Z,4.2378044919840294e-09,5.811135011494951e-09,1.0856089261996864e-08,1.0743179804997872e-08,1.2743671565598089e-08,9.64414741619042e-09,1.6880389008613218e-08,1.5041656012867916e-08,2.696638202327512e-08,2.304571580555261e-08,5.015729778923468e-08,3.5163364065436146e-08,5.32256486645336e-08,3.541285200082064e-08,4.915633506503083e-08,2.9291291569494424e-08,3.814189506814619e-08,2.610413956280902e-08,4.4137669394213016e-08,2.3777832620553323e-08,5.704073778529698e-08,2.4633385506337075e-08,5.922248020289257e-08,2.341761421653633e-08,6.4688228501115e-08,1.9952014591277817e-08,5.4288720626953545e-08,1.4304018451706472e-08,5.803907871932455e-08,1.6418887090074754e-08,4.633217727503525e-08,1.0203315448535481e-08,2.834704770677993e-08,1.1372905426317783e-08,1.209918500579218e-08,5.188299635931901e-09,6.6881302993163164e-09,1.967961168416792e-09
2021-07-29T06:15:47.490000Z,9.258765205465603e-07,8.984386877539678e-07,9.576174412881555e-07,1.032913212131715e-06,8.084342899790999e-07,7.506271339308011e-07,1.5544834509441391e-06,1.3179651304589278e-06,2.281487199323397e-06,1.3848174869832847e-06,2.966197565817575e-06,2.5791083963993582e-06,2.497458847007031e-06,2.3024897077015813e-06,1.1147144000508629e-06,9.367030462851272e-07,4.903793566903358e-07,4.4633161835552005e-07,5.387304489849835e-07,3.426870979056901e-07,6.127351553149012e-07,2.751283580356084e-07,8.680187134489406e-07,2.3297278987050387e-07,6.167741590773967e-07,1.7237553323095805e-07,5.873846703896435e-07,1.2316282800965952e-07,4.867757933049044e-07,1.1724882965875447e-07,3.307189570479836e-07,8.673480752491455e-08,2.428803292282323e-07,9.130010520004496e-08,1.346421101430571e-07,4.7673579741569354e-08,7.011639530687906e-08,2.4609730702962635e-08
2021-08-11T17:46:13.750000Z,1.5088826822297452e-08,1.8697296408276118e-08,5.3150573578951926e-08,3.2844878143948744e-08,6.000103304915136e-08,7.949716392098515e-08,8.806123888472533e-08,7.184777607076034e-08,1.124923390436778e-07,1.2366891630907444e-07,1.3043734858319138e-07,1.7236297227814706e-07,8.090484154214472e-08,1.0390284796252205e-07,4.5750572501194967e-08,3.2934797394126344e-08,4.524817999288784e-08,2.1772020470914192e-08,4.6878206504806825e-08,2.6238386002108993e-08,5.957439139916e-08,2.5516597434398627e-08,7.935215111833479e-08,2.831774439683932e-08,1.1302163196305185e-07,2.7121082639142923e-08,7.548795523611491e-08,1.9933926302377522e-08,7.436315927263514e-08,1.7278061607198166e-08,4.435240070415766e-08,9.605473469734389e-09,2.3837689127786896e-08,7.47483514124445e-09,1.1844921965756653e-08,6.3062809768641485e-09,5.4951325139975054e-09,2.681465597780697e-09
2021-08-12T18:32:52.380000Z,7.291106974362654e-08,7.198978425680348e-08,1.3148982782194248e-07,1.469874373776733e-07,2.2590109572484729e-07,2.1819342063739122e-07,2.974979519291953e-07,2.206878959038285e-07,2.2505740400245545e-07,2.0277401692393326e-07,6.698406169757843e-07,5.660009393094148e-07,6.825055119698966e-07,4.314959725825103e-07,2.438395886380715e-07,1.7401792847650036e-07,1.9020864767577606e-07,1.0094672674873805e-07,1.0820644415389505e-07,6.594171728573477e-08,1.0544876394961861e-07,2.9987568522951536e-08,8.422792019806638e-08,2.4295798433221317e-08,7.334883459286591e-08,1.5135477158116745e-08,4.943691861791015e-08,1.1481835909133641e-08,3.142119491005779e-08,6.80294327348048e-09,2.214823477364388e-08,5.7631548121810855e-09,1.2635011340159704e-08,2.816557564462851e-09,6.7150544019951034e-09,1.8077136188950695e-09,3.8303138692490845e-09,9.735642221198295e-10
2021-08-14T11:57:43.690000Z,7.56028336567369e-08,8.700900909312246e-08,1.158562929583825e-07,1.0725968209045953e-07,1.860875832078849e-07,1.0962479151284581e-07,2.484784039546018e-07,2.191606513409325e-07,3.385010906275157e-07,4.203575653626114e-07,6.409329373285165e-07,7.572075612297879e-07,5.30106807172944e-07,6.217401461139906e-07,2.3039620574592082e-07,1.804289674860699e-07,1.544122541925195e-07,1.2515504862930157e-07,1.811273829530063e-07,1.1790307613876336e-07,1.808730712405035e-07,7.320205242330401e-08,1.938698254278699e-07,7.23886432666509e-08,1.4408669701753326e-07,6.43752806947502e-08,2.177493268478369e-07,6.011060377015486e-08,1.1734735392176785e-07,3.513746540773735e-08,9.196499685483649e-08,2.9454332027999872e-08,9.76668416452847e-08,2.705678586021968e-08,3.749267239460439e-08,1.4736901934245352e-08,1.4639065442636868e-08,7.253253215105115e-09
2021-08-16T11:10:36.800000Z,8.441198687628986e-09,6.099679715022372e-09,1.2859632918207082e-08,1.021907886445348e-08,1.3093160682410405e-08,1.0410876300328078e-08,2.5349724871489465e-08,2.0281893641439027e-08,2.3739475246405098e-08,1.8098151477371427e-08,4.1425425614271816e-08,3.715037343867015e-08,6.954543465170419e-08,5.5580258093299834e-08,2.1239479341102358e-08,1.5879477806889646e-08,1.4226661543406002e-08,7.885552748340516e-09,1.543524767297638e-08,7.532301728383001e-09,1.307434301017625e-08,4.4139708698358784e-09,2.215059158131301e-08,5.0326048362267886e-09,3.3683191447451444e-08,8.624126384398365e-09,3.6056387281097634e-08,7.451010614017019e-09,2.263169138256145e-08,4.3529260211282e-09,2.1112057044723868e-08,3.844106736242256e-09,1.1891353768870418e-08,2.467996827652388e-09,8.442203731196343e-09,1.4513477403183502e-09,6.493746093550539e-09,9.453874557144323e-10
2021-08-17T17:53:27.430000Z,9.54752691806975e-10,8.572354740942187e-10,1.4881530980148162e-09,1.371105425154254e-09,2.1065468338916437e-09,1.844380904972757e-09,3.917679249190685e-09,2.957788243119948e-09,5.16463960529485e-09,6.154832423451776e-09,1.3372958740090422e-08,8.150799893051331e-09,7.036508306865281e-09,6.605285457409752e-09,2.2398088294655436e-09,1.4469090235918092e-09,3.290533427121274e-09,1.5825569743579284e-09,4.678979475400895e-09,2.3689774168656517e-09,5.9273590510872605e-09,2.128354815228791e-09,2.2567129881674313e-08,6.5552171964091945e-09,2.4855613517534954e-08,5.001570188687921e-09,2.385797405653864e-08,4.884816502350544e-09,2.4215984751483817e-08,4.951842648218518e-09,1.6473222213850656e-08,3.059025900318565e-09,8.972327942380681e-09,1.8092479982283987e-09,4.726365760097827e-09,1.099291723207023e-09,2.5714355714267595e-09,5.026311567442586e-10
2021-08-18T10:10:04.990000Z,1.264706394357338e-08,1.1696066100404644e-08,1.0726402660993606e-08,1.1974206334087989e-08,2.666794884807797e-08,2.147153085349252e-08,2.8965333769281644e-08,2.6376544165467624e-08,4.063598425117184e-08,3.247259262593701e-08,3.65589317744789e-08,2.562903475520331e-08,2.6432865029883408e-08,2.523720953480535e-08,1.860897745276361e-08,1.6857875872552946e-08,1.9750753993691795e-08,1.3633382632482191e-08,2.0867937294470023e-08,1.2699040702345573e-08,2.0995706506369733e-08,8.984339002263264e-09,3.732185263834296e-08,1.2289702997971628e-08,3.600563626404629e-08,8.622677905053961e-09,2.6391964942872443e-08,6.326866199138376e-09,1.9371363607651922e-08,4.4079625795692065e-09,1.7360117756500652e-08,3.314700090566833e-09,1.1323682371983072e-08,2.530530392273961e-09,7.269676795594587e-09,1.898552037742536e-09,5.8762988911749715e-09,1.0585089236893476e-09
2021-08-22T00:45:08.110000Z,4.276742948048976e-09,3.6741414442960693e-09,5.689290109630669e-09,4.629054527203236e-09,8.34721507350454e-09,6.485313493169964e-09,1.4411296081341569e-08,8.892016458052051e-09,1.4910259867608634e-08,1.4081573978770749e-08,4.8183532688518897e-08,2.78532131558988e-08,6.537636821976614e-08,4.277155675850757e-08,3.1558762367295755e-08,2.462074967065749e-08,2.7949015100286976e-08,1.5901054152021346e-08,3.5583123023548864e-08,1.4037359513653396e-08,3.317389112333913e-08,1.1562836816804032e-08,3.391870721897961e-08,9.78303836222094e-09,3.241135949108088e-08,9.280103467399478e-09,2.9924621417648984e-08,4.765818951477342e-09,1.57636733985107e-08,3.3649794576628042e-09,1.7503140125391323e-08,3.6754240088419087e-09,6.9785716823754024e-09,1.4249216562857672e-09,3.210855248607764e-09,9.654306800410335e-10,2.167770674344939e-09,4.078786943504561e-10
2021-08-22T21:33:19.790000Z,9.154061230830294e-09,8.88873228829775e-09,1.1267329751075897e-08,8.870847967262359e-09,2.086879390397513e-08,1.4465341235323852e-08,2.9415082957703925e-08,1.7682150284247592e-08,3.3717063571371865e-08,2.9177647298245775e-08,4.754254054553666e-08,4.142621163115009e-08,8.988976843323e-08,5.326447143160594e-08,3.7858519072013124e-08,2.4380475842091324e-08,4.3466099426162084e-08,2.062799434072268e-08,3.873810987987098e-08,1.6941463672104558e-08,2.92800731088347e-08,1.0149373357627544e-08,2.885473962002337e-08,9.243452092797225e-09,2.6298458720731592e-08,6.3739151830605834e-09,1.9756159845518716e-08,4.504290533518856e-09,2.4271850983928992e-08,4.936718481676827e-09,1.7778510587314943e-08,4.654044942223406e-09,1.0031398929197597e-08,2.2624289860134103e-09,4.770135849718675e-09,1.6027610084551502e-09,2.9774166464848803e-09,7.260100635242893e-10
2021-08-31T02:52:49.610000Z,1.9030623553978512e-09,2.871531681441603e-09,4.765602903722184e-09,4.189502789462121e-09,6.100928120873649e-09,5.518584251211214e-09,1.079130912073411e-08,8.211479155389194e-09,2.558995040190437e-08,2.407534165297924e-08,2.9661153753125256e-08,2.715534779550509e-08,3.1170151020512695e-08,2.3741236005347028e-08,1.031847642750216e-08,6.5717652367879235e-09,9.17708351099282e-09,6.2595214490404465e-09,9.712934108362336e-09,4.22972819416294e-09,9.444547768676185e-09,3.582530947653127e-09,1.2787784858501468e-08,4.281195157457011e-09,1.7069093852785696e-08,4.916083380883242e-09,1.7037276587380573e-08,4.102286605499162e-09,1.569739491885354e-08,3.849165206067094e-09,1.7159731586924706e-08,3.881299698455033e-09,1.3892408249071852e-08,4.061260908722966e-09,7.549940121942061e-09,3.20642265258176e-09,3.310607457320963e-09,9.030915799873331e-10
2021-09-05T17:51:46.050000Z,7.663459222432672e-10,1.0934284679999168e-09,7.557926697706647e-10,9.032722501513655e-10,1.989357228378568e-09,1.9255526934904412e-09,2.775439764265307e-09,2.7458906506420726e-09,6.524521087530057e-09,4.303158425144143e-09,2.8310388293138285e-08,1.74982705385447e-08,3.2883910858043624e-08,2.0457329893674848e-08,6.920008967059241e-09,5.099037991168827e-09,5.323713545691731e-09,3.86415806137167e-09,6.919809883043212e-09,4.1575100921155825e-09,9.393045401198834e-09,3.536718754429558e-09,2.0410716941133744e-08,6.6550047708025565e-09,2.487114019365508e-08,7.511531624230518e-09,1.6185147917576074e-08,4.450764644997852e-09,1.7614344030241384e-08,3.833268661994386e-09,1.6232169376918998e-08,4.516367235757408e-09,7.446983126976273e-09,2.6965967952487806e-09,4.346309398997247e-09,1.6715394135148251e-09,1.8006836729012335e-09,7.370714204446582e-10
2021-09-08T01:47:46.340000Z,2.1211257230128303e-08,2.331648002830054e-08,3.448561915772035e-08,3.705464777717256e-08,3.613948182030354e-08,4.5373390679420483e-08,1.588419767722535e-07,1.3724798164454045e-07,2.612456220625897e-07,2.710832523137848e-07,3.928930229111143e-07,3.01658260073196e-07,3.569694911998474e-07,2.0453805323398386e-07,1.3448109680332306e-07,1.2858672191527408e-07,9.951782002700553e-08,4.33218011150859e-08,8.9185509743938e-08,4.319211337953134e-08,1.342280214894586e-07,5.6647410656320464e-08,1.0402235981434218e-07,4.013076528630162e-08,8.250010354152757e-08,3.1793187778112936e-08,7.038613184744572e-08,2.086328058289644e-08,4.15032851062306e-08,1.1256332713710673e-08,4.532441090728398e-08,1.2137170742534464e-08,1.87870812089197e-08,6.08732187789086e-09,8.944141527511651e-09,3.866992934820598e-09,3.1527891845775347e-09,1.1405486910402635e-09
2021-09-20T20:25:27.020000Z,1.2390655180031987e-09,1.426036780846652e-09,3.373131158369373e-09,3.5622914000115323e-09,3.4252048997193823e-09,4.212425745311688e-09,1.2475216843041957e-08,1.0691061900558404e-08,1.5347189863823475e-08,1.1322971393760533e-08,4.0168468287964014e-08,2.930060862581205e-08,3.65631870668444e-08,2.928675210718185e-08,2.948787681061127e-08,3.065163941697386e-08,2.1470738772291865e-08,1.0163762289810206e-08,2.1575003502705892e-08,9.477483339002772e-09,4.791084924285362e-08,1.4153692334344762e-08,4.7495482611699975e-08,1.4496978489108229e-08,4.63155500870913e-08,1.1711815757368245e-08,3.0187684422740834e-08,7.728212985117254e-09,3.0528659932676444e-08,9.653993613054253e-09,2.8250591150050578e-08,9.061060680964712e-09,1.8439713902165673e-08,5.537115301001662e-09,8.470099077088764e-09,4.73516189997748e-09,5.150242817781654e-09,3.0365938088348503e-09
2021-10-11T09:10:24.250000Z,4.9442885934804514e-08,4.900163150827382e-08,3.721693930010704e-08,4.171876007512417e-08,4.578939554168016e-08,5.06072752596713e-08,8.300848622607124e-08,6.915133853994376e-08,1.65549156746616e-07,1.204468912156864e-07,1.1693213854879609e-07,1.287718408325249e-07,1.178105868423626e-07,1.1263091602401958e-07,1.0341551765503421e-07,9.478971198995237e-08,1.0052466945952593e-07,1.0788410162858538e-07,1.5350266670827786e-07,1.1726831973825129e-07,1.8292686758331117e-07,1.1693839625162533e-07,2.107180491427647e-07,9.963150661403776e-08,1.677227087692461e-07,5.381320063640404e-08,1.5636653841313313e-07,3.875079508375928e-08,1.5013872415103005e-07,2.8571437528646466e-08,8.536987794942829e-08,1.7776058237470986e-08,5.076053162579868e-08,2.288889443826529e-08,6.49474347448683e-08,2.029409225247447e-08,2.6598521769037996e-08,1.3331977046223029e-08
2021-10-12T09:24:04.460000Z,5.289886668650549e-08,6.573667999317588e-08,1.5984000632502364e-07,1.0024663243813377e-07,3.8528265280804964e-07,1.980722359746729e-07,6.485603528596559e-07,1.6942333721549429e-07,7.278777827805973e-07,4.53132264456215e-07,8.678297487832776e-07,5.842914407791619e-07,1.4067180471511752e-06,1.0033395198287604e-06,1.266434862475278e-06,1.0534466392898416e-06,2.0879653393207387e-06,1.4384447874243629e-06,2.866299230714412e-06,1.146849168389224e-06,2.1882399459212847e-06,1.0009398271571538e-06,1.4918625272155976e-06,4.021138113437222e-07,1.5064842643699662e-06,5.375451360876142e-07,1.0766094021691546e-06,3.274503928145701e-07,1.0172845905066218e-06,2.1647023757096097e-07,1.019774412548026e-06,2.917652108132972e-07,5.546529759963977e-07,2.077978854955564e-07,2.629169331079547e-07,1.0922029399741713e-07,1.323726375660771e-07,3.49018401218494e-08
2021-10-15T02:44:59.530000Z,3.1073923317611992e-09,2.9779661047990432e-09,4.5342057335270535e-09,3.8115276289963925e-09,5.7625415348057215e-09,6.885586628150898e-09,1.1062656007527697e-08,1.0959965573627115e-08,1.9520819889408945e-08,1.4861258873944004e-08,2.5370297833661288e-08,2.2032566814148825e-08,2.2642138850929368e-08,1.3298136785462425e-08,9.349813864172542e-09,6.486600639726567e-09,1.0915708483123576e-08,5.804810875517668e-09,1.3567349093530712e-08,5.917094837781276e-09,2.162074689662348e-08,6.683416100631238e-09,5.2110882795730615e-08,1.5704754087186916e-08,5.998426832802744e-08,1.615436322998185e-08,4.2100523399379725e-08,1.1701286395699712e-08,2.7457789854429764e-08,7.387496581984899e-09,1.908128690959901e-08,4.58670295720093e-09,1.1540471851316562e-08,3.0550785273858843e-09,4.897254953129761e-09,1.8460010968772594e-09,3.3294660211362353e-09,7.350410417024276e-10
2021-11-10T15:45:13.550000Z,1.0656408309304798e-08,8.877451037461517e-09,1.75220070086286e-08,1.1894033057567336e-08,3.6957225624655664e-08,3.535433883136268e-08,4.440658803035536e-08,5.031392040432488e-08,1.0740821870219717e-07,8.152641451352363e-08,2.006678983842207e-07,1.6423575796561566e-07,2.212794543883485e-07,1.8318996264905168e-07,2.0310498233625287e-07,1.1364330946085137e-07,1.0495139074092993e-07,7.164891129766388e-08,1.0541583502152903e-07,5.212577854690013e-08,1.1545780409258487e-07,3.3719805959733044e-08,9.26695382003069e-08,2.4377973992535727e-08,9.731528138228077e-08,2.073175938495376e-08,6.215636004938472e-08,1.62938049106184e-08,4.8351554823051584e-08,1.3906991811916997e-08,4.074235987946784e-08,1.3284935364922806e-08,2.0114434546971552e-08,6.169369739004651e-09,1.3717209646141432e-08,3.1870883814418997e-09,7.0470548448174664e-09,2.0299509710641604e-09
2021-11-14T12:08:38.190000Z,1.1569347045037222e-08,4.3216297337070136e-09,3.1162059660491954e-08,3.616907757383827e-08,5.17366556556967e-08,4.94198450225983e-08,1.759995322799348e-07,1.4215172508769297e-07,1.834308814614085e-07,2.636761923453472e-07,4.999330318434236e-07,2.8565217158915626e-07,3.818234138999176e-07,2.87548760902677e-07,3.0494155589974937e-07,2.453414246145658e-07,2.623026700579752e-07,1.9616080688140077e-07,3.8101724546991833e-07,1.923670308592727e-07,2.3601005119452017e-07,1.103417978431356e-07,2.9867955765852095e-07,1.1812277258223213e-07,3.434236985480612e-07,9.039353258183085e-08,2.568368351358565e-07,6.712837978340905e-08,2.045219879064575e-07,4.187853930827299e-08,1.920087502785171e-07,5.0080135880319545e-08,1.3553093596532536e-07,4.1276310657382434e-08,7.498401367277896e-08,2.8357603662251278e-08,5.659278073501823e-08,1.8887437377166473e-08
2021-11-28T10:52:13.970000Z,1.36675892047052e-07,1.550686603555761e-07,1.3704764071185984e-07,1.786474725683452e-07,1.3699209017430365e-07,1.7116682241802013e-07,1.978559823821921e-07,1.267842219866906e-07,3.406245742609849e-07,2.3596780176704893e-07,1.899959013316946e-07,9.727968332054074e-08,1.4349095799664276e-07,9.971575714597865e-08,1.993103615264356e-07,9.981808983815797e-08,1.6527197496221366e-07,1.0974067860866948e-07,1.489841099985281e-07,7.73880427326277e-08,1.239855444427831e-07,4.652411053879736e-08,1.718899721056431e-07,4.9711683876878024e-08,2.0666690309171146e-07,6.082077652609348e-08,1.3127658455324406e-07,3.700290877699066e-08,1.1781076018881145e-07,2.546432338246304e-08,1.365742254508027e-07,3.605639655606122e-08,7.26837981543023e-08,3.2546875099341364e-08,4.9915110019778844e-08,1.630471973421641e-08,1.98661087108178e-08,7.166055562206638e-09
2021-11-29T12:40:45.840000Z,4.144605407175422e-09,1.6989750584957894e-09,6.432642363737848e-09,3.1293273723608012e-09,8.300984721524432e-09,6.533273749826368e-09,2.4111539512684376e-08,2.157137515988922e-08,5.5312963324068915e-08,3.3828744258567484e-08,7.117891706091654e-08,6.244999687629552e-08,1.291270377236854e-07,1.025448130554294e-07,9.215383489114364e-08,6.764790921863966e-08,6.165200218179665e-08,3.80757134019222e-08,5.0986898714333886e-08,2.7935105849137982e-08,7.513196332865525e-08,2.7122269141434282e-08,1.0179851380555425e-07,2.3736975889375123e-08,7.780377174990843e-08,1.964163772534028e-08,6.058670437598417e-08,1.6362986334818053e-08,5.1547839347174073e-08,1.1880422485649305e-08,4.267856582242808e-08,1.0393559785585373e-08,3.3609342271278014e-08,9.422709644809731e-09,2.245433787957096e-08,7.096195866291055e-09,8.862768937324315e-09,2.726064626866366e-09
